game_id,gameid_num,away,home,tm,line,min,fgm,fga,3pm,3pa,ftm,fta,off,def,tot,ast,pf,st,to,bs,ba,pts
20140120PHIWAS,21300609,PHI,WAS,PHI,450,240,37,88,4,18,21,31,8,36,44,15,25,8,13,3,12,99
20140120PHIWAS,21300609,PHI,WAS,WAS,-600,240,37,84,5,18,28,35,10,43,53,25,28,5,16,12,3,107
20140120BKNNYK,21300610,BKN,NYK,BKN,105,240,37,75,14,38,15,20,8,37,45,25,27,11,14,4,3,103
20140120BKNNYK,21300610,BKN,NYK,NYK,-125,240,24,71,8,25,24,37,14,31,45,13,17,4,16,3,4,80
20140120NOPMEM,21300611,NOP,MEM,NOP,290,240,35,77,5,9,20,23,9,25,34,21,22,10,10,8,5,95
20140120NOPMEM,21300611,NOP,MEM,MEM,-350,240,31,74,7,19,23,28,14,30,44,16,20,2,17,5,8,92
20140120MIAATL,21300612,MIA,ATL,MIA,-210,240,38,78,15,33,23,28,8,29,37,28,26,9,17,2,1,114
20140120MIAATL,21300612,MIA,ATL,ATL,175,240,42,81,12,31,25,27,7,31,38,33,26,8,13,1,2,121
20140120LALCHI,21300613,LAL,CHI,LAL,370,265,35,83,8,25,22,26,9,38,47,22,20,11,21,9,5,100
20140120LALCHI,21300613,LAL,CHI,CHI,-470,265,39,102,7,21,17,24,19,36,55,26,18,13,15,5,9,102
20140120PORHOU,21300614,POR,HOU,POR,115,240,44,97,8,25,17,22,14,23,37,21,23,12,11,3,3,113
20140120PORHOU,21300614,POR,HOU,HOU,-135,240,45,86,16,33,20,24,17,35,52,27,18,5,18,3,3,126
20140120INDGSW,21300615,IND,GSW,IND,105,240,41,91,8,19,12,15,17,35,52,19,19,7,14,5,2,102
20140120INDGSW,21300615,IND,GSW,GSW,-125,240,35,86,10,30,14,20,13,32,45,21,22,7,15,2,5,94
20140121ORLBKN,21300616,ORL,BKN,ORL,400,240,33,72,7,19,17,23,6,31,37,23,14,5,13,2,5,90
20140121ORLBKN,21300616,ORL,BKN,BKN,-500,240,40,81,10,28,11,13,6,30,36,29,16,9,8,5,2,101
20140121BOSMIA,21300617,BOS,MIA,BOS,425,240,33,84,5,27,15,18,17,29,46,17,19,8,16,3,5,86
20140121BOSMIA,21300617,BOS,MIA,MIA,-550,240,38,74,5,20,12,16,7,26,33,22,18,7,14,5,3,93
20140121SACNOP,21300618,SAC,NOP,SAC,-125,240,42,82,9,21,21,31,15,31,46,25,25,7,12,10,7,114
20140121SACNOP,21300618,SAC,NOP,NOP,105,240,33,69,5,11,26,38,9,26,35,18,28,8,14,7,10,97
20140121POROKC,21300619,POR,OKC,POR,220,240,40,86,7,19,10,16,13,32,45,23,12,4,9,5,8,97
20140121POROKC,21300619,POR,OKC,OKC,-260,240,42,87,10,15,11,17,15,30,45,16,14,3,7,8,5,105
20140121MINUTA,21300620,MIN,UTA,MIN,-200,240,41,90,8,21,22,24,8,34,42,31,19,8,8,2,6,112
20140121MINUTA,21300620,MIN,UTA,UTA,170,240,41,87,5,17,10,12,7,34,41,22,23,5,13,6,2,97
20140122LACCHA,21300621,LAC,CHA,LAC,-240,240,39,90,6,26,7,9,10,33,43,24,19,5,13,4,6,91
20140122LACCHA,21300621,LAC,CHA,CHA,200,240,39,84,5,15,12,20,7,34,41,22,17,6,10,6,4,95
20140122CHICLE,21300622,CHI,CLE,CHI,170,240,37,70,10,21,14,18,7,36,43,24,19,5,10,8,2,98
20140122CHICLE,21300622,CHI,CLE,CLE,-200,240,33,88,8,19,13,18,19,22,41,23,18,7,9,2,8,87
20140122ATLORL,21300623,ATL,ORL,ATL,-230,240,41,83,9,25,21,24,8,34,42,26,13,11,17,7,1,112
20140122ATLORL,21300623,ATL,ORL,ORL,190,240,41,83,6,12,21,24,6,27,33,24,23,7,14,1,7,109
20140122DALTOR,21300624,DAL,TOR,DAL,130,240,34,73,7,20,10,14,7,26,33,22,24,5,21,1,1,85
20140122DALTOR,21300624,DAL,TOR,TOR,-150,240,32,76,7,23,22,32,9,31,40,20,19,11,13,1,1,93
20140122BOSWAS,21300625,BOS,WAS,BOS,400,265,41,89,15,34,16,23,5,37,42,21,22,15,18,8,4,113
20140122BOSWAS,21300625,BOS,WAS,WAS,-500,265,42,94,7,22,20,27,12,38,50,23,23,10,18,4,8,111
20140122PHINYK,21300626,PHI,NYK,PHI,320,240,42,88,9,14,17,24,17,37,54,28,24,8,14,4,12,110
20140122PHINYK,21300626,PHI,NYK,NYK,-380,240,37,82,15,33,17,24,8,31,39,24,24,7,13,12,4,106
20140122SACHOU,21300627,SAC,HOU,SAC,425,240,34,86,12,30,18,30,11,31,42,19,26,5,13,6,9,98
20140122SACHOU,21300627,SAC,HOU,HOU,-550,240,43,90,8,31,25,40,14,41,55,29,21,8,10,9,6,119
20140122DETMIL,21300628,DET,MIL,DET,-200,240,36,84,4,15,25,34,9,31,40,21,15,11,14,4,7,101
20140122DETMIL,21300628,DET,MIL,MIL,170,240,41,84,8,27,14,22,12,33,45,29,24,11,18,7,4,104
20140122INDPHX,21300629,IND,PHX,IND,-250,240,38,75,5,15,19,28,10,29,39,14,28,6,20,4,0,100
20140122INDPHX,21300629,IND,PHX,PHX,210,240,45,83,11,16,23,32,7,28,35,15,23,9,9,0,4,124
20140122OKCSAS,21300630,OKC,SAS,OKC,230,240,45,83,10,18,11,16,11,27,38,21,25,8,15,7,3,111
20140122OKCSAS,21300630,OKC,SAS,SAS,-270,240,40,75,10,22,15,22,8,22,30,25,17,10,17,3,7,105
20140123LALMIA,21300631,LAL,MIA,LAL,600,240,40,88,9,25,13,21,13,22,35,21,17,12,11,1,4,102
20140123LALMIA,21300631,LAL,MIA,MIA,-900,240,45,78,8,20,11,23,12,36,48,25,23,7,18,4,1,109
20140123DENPOR,21300632,DEN,POR,DEN,250,240,39,79,10,23,17,20,7,28,35,27,30,5,19,6,6,105
20140123DENPOR,21300632,DEN,POR,POR,-300,240,38,88,4,18,30,34,16,24,40,29,21,7,9,6,6,110
20140124LALORL,21300633,LAL,ORL,LAL,120,240,41,90,12,22,11,17,7,33,40,28,20,6,11,5,3,105
20140124LALORL,21300633,LAL,ORL,ORL,-140,240,39,81,9,17,27,34,8,43,51,24,20,10,15,3,5,114
20140124TORPHI,21300634,TOR,PHI,TOR,-260,240,40,84,8,20,16,22,13,40,53,28,22,4,15,6,2,104
20140124TORPHI,21300634,TOR,PHI,PHI,220,240,38,89,6,20,13,16,10,32,42,23,18,8,10,2,6,95
20140124SASATL,21300635,SAS,ATL,SAS,-210,240,41,84,11,18,12,17,15,39,54,26,21,7,22,6,6,105
20140124SASATL,21300635,SAS,ATL,ATL,180,240,29,76,2,13,19,27,9,27,36,18,17,13,17,6,6,79
20140124OKCBOS,21300636,OKC,BOS,OKC,125,240,43,80,5,13,10,13,12,33,45,24,18,8,15,2,0,101
20140124OKCBOS,21300636,OKC,BOS,BOS,-145,240,32,75,5,27,14,19,11,21,32,24,12,7,16,0,2,83
20140124DALBKN,21300637,DAL,BKN,DAL,110,240,34,78,10,20,28,33,15,28,43,22,21,6,15,0,5,106
20140124DALBKN,21300637,DAL,BKN,BKN,-130,240,37,73,10,27,23,28,5,30,35,24,29,6,15,5,0,107
20140124MILCLE,21300638,MIL,CLE,MIL,320,240,30,74,7,24,11,14,8,26,34,20,20,6,15,9,5,78
20140124MILCLE,21300638,MIL,CLE,CLE,-400,240,37,88,4,14,15,23,21,31,52,28,18,9,12,5,9,93
20140124NOPDET,21300639,NOP,DET,NOP,140,240,37,73,7,17,22,24,8,27,35,15,25,14,18,8,4,103
20140124NOPDET,21300639,NOP,DET,DET,-160,240,37,85,6,18,21,28,17,27,44,18,21,11,16,4,8,101
20140124CHANYK,21300640,CHA,NYK,CHA,155,240,37,76,10,24,12,14,6,25,31,23,11,1,11,3,4,96
20140124CHANYK,21300640,CHA,NYK,NYK,-175,240,50,90,14,27,11,11,12,30,42,23,19,7,4,4,3,125
20140124LACCHI,21300641,LAC,CHI,LAC,-135,240,41,76,13,21,17,26,10,30,40,26,17,4,7,2,2,112
20140124LACCHI,21300641,LAC,CHI,CHI,115,240,40,93,6,19,9,11,20,26,46,27,17,5,8,2,2,95
20140124MEMHOU,21300642,MEM,HOU,MEM,200,240,36,78,4,7,12,16,11,31,42,21,16,5,15,3,4,88
20140124MEMHOU,21300642,MEM,HOU,HOU,-240,240,32,79,14,34,9,14,7,24,31,21,19,7,13,4,3,87
20140124WASPHX,21300643,WAS,PHX,WAS,145,240,39,86,6,16,17,23,19,25,44,22,24,13,17,7,3,101
20140124WASPHX,21300643,WAS,PHX,PHX,-165,240,34,71,7,22,20,25,9,21,30,19,24,8,21,3,7,95
20140124INDSAC,21300644,IND,SAC,IND,-900,265,41,95,8,24,26,33,14,35,49,25,24,10,12,9,2,116
20140124INDSAC,21300644,IND,SAC,SAC,600,265,39,101,12,32,21,29,19,34,53,14,32,3,18,2,9,111
20140124MINGSW,21300645,MIN,GSW,MIN,150,240,47,94,9,22,18,28,14,30,44,29,18,9,12,3,8,121
20140124MINGSW,21300645,MIN,GSW,GSW,-170,240,49,89,9,22,13,15,9,32,41,31,26,4,14,8,3,120
20140125CHICHA,21300646,CHI,CHA,CHI,-125,240,31,77,11,23,16,22,4,37,41,24,16,11,13,5,8,89
20140125CHICHA,21300646,CHI,CHA,CHA,105,240,37,88,6,19,7,10,11,34,45,24,18,3,15,8,5,87
20140125LACTOR,21300647,LAC,TOR,LAC,-105,240,46,84,12,22,22,25,8,24,32,20,23,10,6,1,1,126
20140125LACTOR,21300647,LAC,TOR,TOR,-115,240,36,74,14,29,32,38,15,27,42,24,22,4,14,1,1,118
20140125OKCPHI,21300648,OKC,PHI,OKC,350,240,40,76,4,21,19,25,9,35,44,23,21,10,20,8,4,103
20140125OKCPHI,21300648,OKC,PHI,PHI,-450,240,34,90,4,27,19,27,19,25,44,22,22,15,15,4,8,91
20140125HOUMEM,21300649,HOU,MEM,HOU,-125,240,30,81,9,32,12,17,10,28,38,14,15,3,15,5,5,81
20140125HOUMEM,21300649,HOU,MEM,MEM,105,240,41,88,7,19,10,14,16,36,52,23,23,8,11,5,5,99
20140125ATLMIL,21300650,ATL,MIL,ATL,-135,240,40,76,13,26,19,25,4,31,35,26,19,10,13,2,5,112
20140125ATLMIL,21300650,ATL,MIL,MIL,115,240,38,82,5,21,6,13,13,26,39,23,26,6,19,5,2,87
20140125INDDEN,21300651,IND,DEN,IND,-130,200,34,74,5,11,13,19,5,35,40,19,20,5,12,2,6,86
20140125INDDEN,21300651,IND,DEN,DEN,110,200,36,73,8,17,15,26,4,34,38,24,15,5,12,6,2,95
20140125WASUTA,21300652,WAS,UTA,WAS,110,240,39,91,7,20,16,18,14,33,47,19,18,6,9,3,1,101
20140125WASUTA,21300652,WAS,UTA,UTA,-130,240,38,81,10,24,18,22,8,33,41,17,14,5,11,1,3,104
20140125MINPOR,21300653,MIN,POR,MIN,270,240,38,89,9,22,19,22,8,32,40,24,22,5,10,5,5,104
20140125MINPOR,21300653,MIN,POR,POR,-330,240,46,95,4,16,19,24,13,37,50,26,23,7,12,5,5,115
20140126SASMIA,21300654,SAS,MIA,SAS,150,240,38,76,6,22,19,23,6,22,28,24,17,8,12,4,5,101
20140126SASMIA,21300654,SAS,MIA,MIA,-170,240,43,74,8,19,19,20,7,30,37,28,22,6,14,5,4,113
20140126LALNYK,21300655,LAL,NYK,LAL,200,240,39,75,11,23,14,18,5,30,35,16,20,6,11,3,6,103
20140126LALNYK,21300655,LAL,NYK,NYK,-240,240,43,90,11,26,13,18,16,29,45,21,19,4,11,6,3,110
20140126ORLNOP,21300656,ORL,NOP,ORL,220,240,36,77,3,15,17,19,4,28,32,15,24,7,16,2,10,92
20140126ORLNOP,21300656,ORL,NOP,NOP,-260,240,37,81,5,12,21,27,16,32,48,21,26,10,14,10,2,100
20140126PHXCLE,21300657,PHX,CLE,PHX,110,240,34,82,9,27,22,28,14,36,50,23,24,6,12,2,3,99
20140126PHXCLE,21300657,PHX,CLE,CLE,-130,240,34,86,5,16,17,24,14,29,43,23,23,6,14,3,2,90
20140126BKNBOS,21300658,BKN,BOS,BKN,165,240,33,84,6,25,13,18,10,31,41,20,20,10,11,3,5,85
20140126BKNBOS,21300658,BKN,BOS,BOS,-190,240,28,74,7,26,16,19,12,33,45,17,21,6,16,5,3,79
20140126DETDAL,21300659,DET,DAL,DET,240,240,43,91,4,13,16,28,17,24,41,18,21,10,12,0,7,106
20140126DETDAL,21300659,DET,DAL,DAL,-280,240,43,74,7,21,23,28,7,32,39,23,19,6,17,7,0,116
20140126PORGSW,21300660,POR,GSW,POR,210,240,28,83,6,21,26,33,12,42,54,16,19,3,14,6,4,88
20140126PORGSW,21300660,POR,GSW,GSW,-250,240,38,91,10,25,17,21,10,41,51,22,21,8,9,4,6,103
20140126DENSAC,21300661,DEN,SAC,DEN,-175,240,42,81,10,25,31,40,6,31,37,28,25,11,11,5,1,125
20140126DENSAC,21300661,DEN,SAC,SAC,155,240,42,81,4,16,29,34,9,32,41,23,31,10,16,1,5,117
20140127PHXPHI,21300662,PHX,PHI,PHX,180,240,43,80,9,20,29,35,13,29,42,25,25,11,19,12,3,124
20140127PHXPHI,21300662,PHX,PHI,PHI,-220,240,40,87,8,20,25,26,14,23,37,23,27,11,21,3,12,113
20140127TORBKN,21300663,TOR,BKN,TOR,160,240,37,79,9,22,21,26,10,33,43,21,18,8,18,3,4,104
20140127TORBKN,21300663,TOR,BKN,BKN,-180,240,37,77,11,24,18,22,5,31,36,22,20,10,17,4,3,103
20140127MINCHI,21300664,MIN,CHI,MIN,-200,240,34,73,5,17,22,26,5,35,40,20,14,8,14,8,4,95
20140127MINCHI,21300664,MIN,CHI,CHI,170,240,32,85,8,24,14,16,11,31,42,20,25,9,13,4,8,86
20140127LACMIL,21300665,LAC,MIL,LAC,-600,240,43,79,14,28,14,19,11,36,47,29,25,9,17,3,3,114
20140127LACMIL,21300665,LAC,MIL,MIL,450,240,34,89,4,22,14,22,17,24,41,24,15,6,11,3,3,86
20140127ATLOKC,21300666,ATL,OKC,ATL,450,240,43,88,12,25,11,12,15,25,40,25,17,8,15,2,10,109
20140127ATLOKC,21300666,ATL,OKC,OKC,-600,240,43,82,13,25,12,18,10,23,33,23,12,8,14,10,2,111
20140127SACUTA,21300667,SAC,UTA,SAC,260,240,37,90,5,22,20,26,20,35,55,15,36,3,10,5,3,99
20140127SACUTA,21300667,SAC,UTA,UTA,-320,240,32,80,7,20,35,53,19,35,54,20,23,6,8,3,5,106
20140128NOPCLE,21300668,NOP,CLE,NOP,125,240,39,74,4,13,18,23,6,35,41,27,23,7,13,10,2,100
20140128NOPCLE,21300668,NOP,CLE,CLE,-145,240,33,80,6,15,17,27,10,25,35,22,16,10,11,2,10,89
20140128ORLDET,21300669,ORL,DET,ORL,250,240,32,77,8,20,15,25,8,32,40,19,17,10,15,2,7,87
20140128ORLDET,21300669,ORL,DET,DET,-300,240,39,86,6,20,19,28,17,39,56,22,20,7,15,7,2,103
20140128BOSNYK,21300670,BOS,NYK,BOS,220,240,32,82,6,22,18,24,13,27,40,21,22,8,17,2,7,88
20140128BOSNYK,21300670,BOS,NYK,NYK,-260,240,44,82,10,20,16,23,12,34,46,25,20,9,15,7,2,114
20140128SASHOU,21300671,SAS,HOU,SAS,-130,240,35,82,6,23,14,21,13,26,39,23,31,6,11,8,4,90
20140128SASHOU,21300671,SAS,HOU,HOU,110,240,33,75,5,18,26,47,19,36,55,18,21,5,15,4,8,97
20140128MEMPOR,21300672,MEM,POR,MEM,175,240,43,83,6,13,6,10,9,37,46,24,20,9,13,2,2,98
20140128MEMPOR,21300672,MEM,POR,POR,-210,240,30,87,4,24,17,22,12,28,40,18,12,4,12,2,2,81
20140128WASGSW,21300673,WAS,GSW,WAS,290,240,34,90,10,22,10,15,12,44,56,20,17,10,18,4,6,88
20140128WASGSW,21300673,WAS,GSW,GSW,-350,240,30,80,7,23,18,23,5,42,47,19,16,12,19,6,4,85
20140128INDLAL,21300674,IND,LAL,IND,-700,240,42,99,5,21,15,27,17,46,63,23,16,7,4,2,4,104
20140128INDLAL,21300674,IND,LAL,LAL,500,240,37,94,5,24,13,16,7,43,50,24,18,3,9,4,2,92
20140129OKCMIA,21300675,OKC,MIA,OKC,155,240,41,80,16,27,14,19,11,23,34,23,16,13,12,2,2,112
20140129OKCMIA,21300675,OKC,MIA,MIA,-175,240,37,72,3,19,18,22,10,27,37,20,15,4,20,2,2,95
20140129ORLTOR,21300676,ORL,TOR,ORL,425,240,28,84,6,19,21,26,10,29,39,17,14,10,6,5,3,83
20140129ORLTOR,21300676,ORL,TOR,TOR,-550,240,37,87,14,31,10,13,13,41,54,26,20,5,14,3,5,98
20140129PHIBOS,21300678,PHI,BOS,PHI,150,240,37,86,7,21,14,25,7,33,40,26,24,8,10,3,7,95
20140129PHIBOS,21300678,PHI,BOS,BOS,-170,240,32,87,7,19,23,30,18,41,59,20,21,8,17,7,3,94
20140129PHXMIL,21300679,PHX,MIL,PHX,330,240,42,78,12,23,30,32,8,28,36,28,29,8,15,4,3,126
20140129PHXMIL,21300679,PHX,MIL,MIL,-400,240,38,89,7,19,34,36,11,25,36,22,25,3,9,3,4,117
20140129NOPMIN,21300680,NOP,MIN,NOP,450,240,29,82,2,21,17,23,13,35,48,12,26,4,13,6,3,77
20140129NOPMIN,21300680,NOP,MIN,MIN,-600,240,33,82,4,20,18,25,12,38,50,23,21,3,13,3,6,88
20140129HOUDAL,21300681,HOU,DAL,HOU,180,240,41,74,9,21,26,36,10,32,42,24,29,8,17,1,4,117
20140129HOUDAL,21300681,HOU,DAL,DAL,-220,240,40,86,5,19,30,36,13,28,41,20,29,5,14,4,1,115
20140129CHADEN,21300682,CHA,DEN,CHA,290,240,33,78,5,14,30,42,7,46,53,18,16,5,16,7,2,101
20140129CHADEN,21300682,CHA,DEN,DEN,-350,240,39,100,9,28,11,13,9,34,43,20,28,6,11,2,7,98
20140129CHISAS,21300683,CHI,SAS,CHI,300,240,37,83,4,12,18,23,14,25,39,21,18,9,7,8,2,96
20140129CHISAS,21300683,CHI,SAS,SAS,-360,240,33,71,5,13,15,16,6,25,31,16,23,5,19,2,8,86
20140129MEMSAC,21300684,MEM,SAC,MEM,-230,240,41,75,4,14,13,16,9,22,31,24,15,11,12,4,2,99
20140129MEMSAC,21300684,MEM,SAC,SAC,190,240,38,79,5,21,8,8,13,21,34,20,12,5,15,2,4,89
20140129WASLAC,21300685,WAS,LAC,WAS,320,240,45,88,3,22,10,17,6,30,36,31,26,10,16,4,3,103
20140129WASLAC,21300685,WAS,LAC,LAC,-400,240,36,73,6,15,32,42,8,35,43,21,16,5,19,3,4,110
20140130PHXIND,21300686,PHX,IND,PHX,600,240,39,91,8,17,16,20,11,35,46,18,21,6,12,4,6,102
20140130PHXIND,21300686,PHX,IND,IND,-900,240,38,87,1,15,17,24,14,33,47,15,23,2,15,6,4,94
20140130CLENYK,21300687,CLE,NYK,CLE,240,240,31,87,8,23,16,22,13,23,36,14,25,10,12,2,10,86
20140130CLENYK,21300687,CLE,NYK,NYK,-280,240,43,76,12,26,19,28,8,36,44,21,18,5,16,10,2,117
20140130LACGSW,21300688,LAC,GSW,LAC,220,240,31,76,8,24,22,34,8,26,34,17,15,6,13,1,5,92
20140130LACGSW,21300688,LAC,GSW,GSW,-260,240,45,91,6,21,15,20,16,37,53,24,21,8,11,5,1,111
20140131MILORL,21300689,MIL,ORL,MIL,210,240,39,87,10,21,14,24,12,31,43,23,20,8,15,7,4,102
20140131MILORL,21300689,MIL,ORL,ORL,-250,240,43,83,7,16,20,25,6,38,44,27,22,10,15,4,7,113
20140131ATLPHI,21300690,ATL,PHI,ATL,-220,240,45,89,8,16,27,34,9,37,46,36,22,15,18,4,4,125
20140131ATLPHI,21300690,ATL,PHI,PHI,180,240,32,87,6,22,29,37,13,33,46,19,25,10,19,4,4,99
20140131MEMMIN,21300691,MEM,MIN,MEM,-125,240,38,80,4,12,14,22,9,29,38,19,11,10,9,6,4,94
20140131MEMMIN,21300691,MEM,MIN,MIN,105,240,39,84,6,22,6,7,9,37,46,18,20,5,14,4,6,90
20140131OKCBKN,21300692,OKC,BKN,OKC,170,240,49,77,5,15,17,20,10,31,41,28,19,9,16,7,3,120
20140131OKCBKN,21300692,OKC,BKN,BKN,-200,240,35,74,11,24,14,17,3,14,17,18,21,13,13,3,7,95
20140131SACDAL,21300693,SAC,DAL,SAC,400,240,38,75,7,21,20,23,10,29,39,20,26,4,14,6,2,103
20140131SACDAL,21300693,SAC,DAL,DAL,-500,240,38,80,2,19,29,36,12,25,37,21,18,10,4,2,6,107
20140131TORDEN,21300694,TOR,DEN,TOR,100,240,37,85,8,21,18,20,9,31,40,24,18,10,14,7,6,100
20140131TORDEN,21300694,TOR,DEN,DEN,-120,240,36,80,8,21,10,14,12,37,49,27,19,9,25,6,7,90
20140131CHALAL,21300695,CHA,LAL,CHA,130,240,46,88,2,11,16,22,7,42,49,28,20,7,9,2,3,110
20140131CHALAL,21300695,CHA,LAL,LAL,-150,240,36,93,6,26,22,27,9,32,41,23,23,5,8,3,2,100
20140131GSWUTA,21300696,GSW,UTA,GSW,-260,240,33,88,10,26,19,24,14,29,43,17,22,9,8,5,3,95
20140131GSWUTA,21300696,GSW,UTA,UTA,220,240,35,73,3,9,17,21,6,36,42,18,22,3,18,3,5,90
20140201BKNIND,21300697,BKN,IND,BKN,600,240,34,77,7,23,21,23,6,21,27,15,28,15,15,7,5,96
20140201BKNIND,21300697,BKN,IND,IND,-900,240,31,73,3,15,32,37,12,34,46,17,20,7,23,5,7,97
20140201OKCWAS,21300698,OKC,WAS,OKC,170,240,31,78,4,24,15,17,11,35,46,19,18,4,21,5,2,81
20140201OKCWAS,21300698,OKC,WAS,WAS,-200,240,41,89,8,24,6,9,8,35,43,28,18,9,10,2,5,96
20140201MINATL,21300699,MIN,ATL,MIN,130,240,37,84,6,16,33,39,14,32,46,25,24,9,17,7,4,113
20140201MINATL,21300699,MIN,ATL,ATL,-150,240,43,92,9,23,25,30,15,33,48,30,27,12,13,4,7,120
20140201PHIDET,21300700,PHI,DET,PHI,425,240,38,89,5,21,15,23,13,31,44,17,28,12,19,2,8,96
20140201PHIDET,21300700,PHI,DET,DET,-550,240,41,92,7,25,24,40,23,35,58,23,20,12,16,8,2,113
20140201CLEHOU,21300701,CLE,HOU,CLE,700,240,38,87,8,30,8,10,7,25,32,23,24,8,16,4,7,92
20140201CLEHOU,21300701,CLE,HOU,HOU,-1100,240,41,80,7,26,17,24,10,34,44,24,12,8,17,7,4,106
20140201MILMEM,21300702,MIL,MEM,MIL,800,240,30,76,9,23,21,25,11,27,38,15,21,8,13,3,6,90
20140201MILMEM,21300702,MIL,MEM,MEM,-1200,240,38,79,6,10,17,22,13,35,48,22,20,4,12,6,3,99
20140201CHINOP,21300703,CHI,NOP,CHI,-110,240,27,70,3,16,22,33,16,26,42,20,17,4,17,7,14,79
20140201CHINOP,21300703,CHI,NOP,NOP,-110,240,38,80,4,9,8,10,10,22,32,22,25,8,12,14,7,88
20140201SACSAS,21300704,SAC,SAS,SAC,475,240,34,83,5,14,20,25,8,35,43,15,26,8,9,4,7,93
20140201SACSAS,21300704,SAC,SAS,SAS,-650,240,36,75,6,22,17,26,7,35,42,23,19,4,13,7,4,95
20140201MIANYK,21300705,MIA,NYK,MIA,-210,240,41,76,8,23,16,24,7,27,34,18,20,10,13,3,4,106
20140201MIANYK,21300705,MIA,NYK,NYK,175,240,33,67,11,26,14,23,9,24,33,14,22,7,17,4,3,91
20140201CHAPHX,21300706,CHA,PHX,CHA,350,240,33,79,8,23,21,29,5,29,34,19,18,7,8,5,4,95
20140201CHAPHX,21300706,CHA,PHX,PHX,-450,240,39,80,7,21,20,23,9,42,51,13,22,5,13,4,5,105
20140201TORPOR,21300707,TOR,POR,TOR,260,240,40,87,6,20,17,25,9,29,38,27,30,2,12,3,3,103
20140201TORPOR,21300707,TOR,POR,POR,-320,240,35,76,8,18,28,35,11,31,42,20,24,5,14,3,3,106
20140201UTALAC,21300708,UTA,LAC,UTA,900,240,29,81,10,30,19,28,15,27,42,19,27,5,11,1,6,87
20140201UTALAC,21300708,UTA,LAC,LAC,-1300,240,38,74,2,12,24,37,14,31,45,25,22,7,11,6,1,102
20140202ORLBOS,21300709,ORL,BOS,ORL,210,240,33,80,5,14,18,22,13,26,39,18,13,9,14,4,3,89
20140202ORLBOS,21300709,ORL,BOS,BOS,-250,240,41,82,4,14,10,12,10,34,44,24,18,7,16,3,4,96
20140203ORLIND,21300710,ORL,IND,ORL,1500,240,33,83,7,16,6,10,9,29,38,21,18,5,13,4,5,79
20140203ORLIND,21300710,ORL,IND,IND,-3000,240,38,90,8,25,14,17,13,39,52,21,13,4,9,5,4,98
20140203PORWAS,21300711,POR,WAS,POR,-115,240,37,81,5,19,11,12,7,38,45,23,17,3,16,7,3,90
20140203PORWAS,21300711,POR,WAS,WAS,-105,240,37,84,7,17,19,22,5,34,39,22,16,10,6,3,7,100
20140203PHIBKN,21300712,PHI,BKN,PHI,400,240,37,71,8,20,20,28,8,30,38,20,28,4,25,3,6,102
20140203PHIBKN,21300712,PHI,BKN,BKN,-500,240,32,72,10,25,34,39,5,25,30,25,24,15,13,6,3,108
20140203DETMIA,21300713,DET,MIA,DET,425,240,34,83,6,18,22,29,19,32,51,19,20,11,21,4,6,96
20140203DETMIA,21300713,DET,MIA,MIA,-550,240,39,85,7,20,17,21,13,31,44,24,22,13,20,6,4,102
20140203NYKMIL,21300714,NYK,MIL,NYK,-380,240,34,78,15,34,15,24,8,32,40,17,20,4,9,2,1,98
20140203NYKMIL,21300714,NYK,MIL,MIL,320,240,36,81,11,18,18,21,12,32,44,20,24,3,11,1,2,101
20140203SASNOP,21300715,SAS,NOP,SAS,-165,240,38,81,5,18,21,25,5,29,34,20,16,9,7,12,7,102
20140203SASNOP,21300715,SAS,NOP,NOP,145,240,36,79,6,14,17,20,7,37,44,16,24,3,15,7,12,95
20140203MEMOKC,21300716,MEM,OKC,MEM,320,240,32,81,2,16,11,15,11,24,35,18,21,8,11,4,9,77
20140203MEMOKC,21300716,MEM,OKC,OKC,-400,240,34,76,4,18,14,23,10,34,44,17,20,7,16,9,4,86
20140203CLEDAL,21300717,CLE,DAL,CLE,350,240,37,80,8,24,25,33,10,21,31,21,24,9,9,4,5,107
20140203CLEDAL,21300717,CLE,DAL,DAL,-450,240,44,80,12,26,24,26,10,35,45,30,23,4,13,5,4,124
20140203LACDEN,21300718,LAC,DEN,LAC,-125,240,42,84,6,21,25,34,9,28,37,31,27,12,11,5,6,115
20140203LACDEN,21300718,LAC,DEN,DEN,105,240,40,83,5,18,31,44,17,35,52,18,23,8,17,6,5,116
20140203TORUTA,21300719,TOR,UTA,TOR,-200,240,37,84,6,21,14,16,15,29,44,21,17,7,6,3,5,94
20140203TORUTA,21300719,TOR,UTA,UTA,170,240,32,78,3,17,12,13,11,28,39,10,16,4,11,5,3,79
20140203CHISAC,21300720,CHI,SAC,CHI,105,240,22,78,4,20,22,34,8,22,30,17,24,11,14,2,3,70
20140203CHISAC,21300720,CHI,SAC,SAC,-125,240,36,69,2,8,25,34,10,43,53,18,26,7,22,3,2,99
20140204INDATL,21300721,IND,ATL,IND,-155,240,34,74,5,18,16,20,7,33,40,20,16,9,19,1,4,89
20140204INDATL,21300721,IND,ATL,ATL,135,240,33,76,7,25,12,15,7,31,38,26,19,8,18,4,1,85
20140204LALMIN,21300722,LAL,MIN,LAL,500,240,33,79,10,21,23,26,7,31,38,25,25,8,16,4,5,99
20140204LALMIN,21300722,LAL,MIN,MIN,-700,240,37,83,8,17,27,38,11,42,53,28,19,8,13,5,4,109
